city,area,parking_lot_name,day_of_week,time_of_day,is_weekend,is_holiday,weather_condition,temperature_c,traffic_density,distance_from_user_km,vehicle_type,base_price,dynamic_multiplier,final_price,event_nearby,total_slots,occupied_slots,free_slots,slots_free_in_15min,future_bookings_15min,availability_score
Pune,Kharadi,kharadi_it_park,Monday,6.95,0,0,Cloudy,16.8,0.1,4.29,scooter,50.0,0.8,40.0,0,400,98,302,310,110,0.7849
Pune,Kharadi,pict_campus,Tuesday,15.1,0,0,Rainy,31.6,0.706,5.79,car,50.0,1.8,90.0,0,500,490,10,36,3,0.02
Pune,Magarpatta,seasons_mall,Friday,6.58,0,0,Cloudy,27.5,0.1,16.34,scooter,50.0,0.8,40.0,0,600,140,460,470,125,0.7508
Pune,Kharadi,pict_campus,Friday,7.12,0,1,Rainy,30.0,0.781,23.11,motorcycle,50.0,0.96,48.0,0,500,71,429,434,71,0.7112
Pune,Kharadi,kharadi_it_park,Sunday,18.98,1,0,Clear,15.3,0.962,17.3,car,50.0,0.8,40.0,0,400,98,302,308,126,0.8103
Pune,Kharadi,kharadi_it_park,Thursday,15.55,0,0,Cloudy,20.9,0.708,17.03,motorcycle,50.0,1.5,75.0,0,400,355,45,96,13,0.0613
Pune,Kharadi,eon_it_park,Saturday,22.03,1,0,Cloudy,24.9,0.234,17.34,motorcycle,50.0,1.04,52.0,1,350,29,321,324,89,0.8639
Pune,Hadapsar,amanora_mall,Tuesday,15.97,0,0,Cloudy,23.4,0.577,2.43,car,50.0,1.95,97.5,1,800,784,16,68,6,0.02
Pune,Magarpatta,seasons_mall,Saturday,8.9,1,0,Cloudy,24.8,0.861,2.54,scooter,50.0,0.8,40.0,0,600,143,457,474,121,0.7473
Pune,Hadapsar,amanora_mall,Thursday,11.53,0,0,Cloudy,19.3,0.774,18.29,motorcycle,50.0,1.2,60.0,0,800,602,198,269,65,0.275
Pune,Kharadi,kharadi_it_park,Tuesday,15.02,0,0,Clear,24.6,0.763,24.93,car,50.0,1.5,75.0,0,400,349,51,94,8,0.2116
Pune,Magarpatta,seasons_mall,Friday,20.23,0,0,Rainy,26.2,0.717,12.27,motorcycle,50.0,0.96,48.0,0,600,75,525,534,174,0.9117
Pune,Kharadi,kharadi_it_park,Thursday,6.55,0,0,Cloudy,23.6,0.369,24.57,car,50.0,0.8,40.0,0,400,98,302,315,65,0.7275
Pune,Hadapsar,amanora_mall,Thursday,18.38,0,0,Rainy,31.1,1.0,6.1,motorcycle,50.0,1.2,60.0,0,800,443,357,418,133,0.587
Pune,Kharadi,kharadi_it_park,Tuesday,11.9,0,0,Cloudy,27.8,0.421,24.5,motorcycle,50.0,1.5,75.0,0,400,361,39,90,11,0.2372
Pune,Hadapsar,amanora_mall,Sunday,6.53,1,0,Clear,24.7,0.111,15.79,scooter,50.0,0.8,40.0,0,800,40,760,765,140,0.945
Pune,Kharadi,kharadi_it_park,Sunday,18.32,1,0,Clear,27.3,0.837,12.75,car,50.0,0.8,40.0,0,400,105,295,301,123,0.7885
Pune,Kharadi,kharadi_it_park,Thursday,17.22,0,0,Clear,36.2,0.644,7.46,scooter,50.0,1.2,60.0,0,400,252,148,176,23,0.535
Pune,Kharadi,eon_it_park,Saturday,22.53,1,0,Clear,22.0,0.194,6.57,motorcycle,50.0,0.8,40.0,0,350,17,333,334,136,0.8153
Pune,Kharadi,kharadi_it_park,Thursday,20.18,0,0,Clear,31.8,0.403,3.45,motorcycle,50.0,0.8,40.0,0,400,97,303,312,59,0.7429
Pune,Kharadi,pict_campus,Tuesday,21.68,0,0,Cloudy,35.4,0.1,3.2,motorcycle,50.0,0.8,40.0,0,500,64,436,444,86,0.7279
Pune,Kharadi,kharadi_it_park,Saturday,22.23,1,0,Rainy,25.1,0.499,21.66,scooter,50.0,0.96,48.0,0,400,20,380,381,148,0.9539
Pune,Kharadi,eon_it_park,Tuesday,20.3,0,0,Clear,26.4,0.122,21.9,car,50.0,1.3,65.0,1,350,133,217,230,36,0.725
Pune,Kharadi,eon_it_park,Wednesday,12.93,0,0,Clear,23.0,0.553,16.69,car,50.0,1.5,75.0,0,350,293,57,82,22,0.2017
Pune,Kharadi,eon_it_park,Tuesday,10.02,0,0,Clear,24.3,0.891,11.89,motorcycle,50.0,1.5,75.0,0,350,343,7,27,1,0.02
Pune,Kharadi,pict_campus,Monday,18.88,0,0,Cloudy,31.3,0.607,19.57,motorcycle,50.0,1.2,60.0,0,500,318,182,204,40,0.4725
Pune,Magarpatta,seasons_mall,Tuesday,8.8,0,0,Clear,38.1,0.974,7.28,scooter,50.0,1.2,60.0,0,600,408,192,244,39,0.0776
Pune,Kharadi,kharadi_it_park,Sunday,22.28,1,0,Cloudy,25.4,0.115,8.26,motorcycle,50.0,0.8,40.0,0,400,55,345,349,122,0.8556
Pune,Kharadi,pict_campus,Friday,17.17,0,0,Cloudy,39.0,0.81,21.48,motorcycle,50.0,1.0,50.0,0,500,288,212,241,83,0.5175
Pune,Kharadi,kharadi_it_park,Monday,18.27,0,0,Rainy,31.2,0.993,13.48,scooter,50.0,1.44,72.0,0,400,280,120,156,27,0.4641
Pune,Magarpatta,seasons_mall,Tuesday,18.37,0,0,Cloudy,28.8,0.697,1.25,motorcycle,50.0,1.0,50.0,0,600,222,378,407,63,0.6405
Pune,Kharadi,eon_it_park,Friday,15.48,0,0,Cloudy,30.3,0.425,20.24,scooter,50.0,1.5,75.0,0,350,294,56,91,19,0.0581
Pune,Hadapsar,amanora_mall,Wednesday,21.13,0,1,Cloudy,30.4,0.361,1.38,car,50.0,1.04,52.0,1,800,40,760,763,284,0.98
Pune,Hadapsar,amanora_mall,Sunday,8.75,1,0,Rainy,29.2,1.0,4.99,scooter,50.0,1.2,60.0,0,800,259,541,571,159,0.4767
Pune,Magarpatta,seasons_mall,Friday,15.08,0,0,Rainy,24.1,0.797,0.95,motorcycle,50.0,1.2,60.0,0,600,331,269,287,50,0.3143
Pune,Kharadi,eon_it_park,Thursday,7.82,0,0,Clear,32.9,0.322,5.47,car,50.0,0.8,40.0,0,350,98,252,257,107,0.5975
Pune,Kharadi,kharadi_it_park,Monday,18.78,0,0,Clear,16.1,0.924,10.37,scooter,50.0,1.95,97.5,1,400,357,43,80,16,0.1263
Pune,Magarpatta,seasons_mall,Wednesday,10.82,0,0,Cloudy,36.4,0.681,24.78,car,50.0,1.2,60.0,0,600,445,155,212,38,0.0531
Pune,Kharadi,pict_campus,Friday,20.07,0,0,Cloudy,20.5,0.158,16.01,motorcycle,50.0,0.8,40.0,0,500,73,427,436,115,0.8914
Pune,Hadapsar,amanora_mall,Tuesday,19.65,0,0,Clear,25.5,0.938,13.74,car,50.0,1.0,50.0,0,800,397,403,432,149,0.5957
Pune,Kharadi,kharadi_it_park,Sunday,17.73,1,0,Cloudy,41.6,0.838,5.99,car,50.0,1.0,50.0,0,400,125,275,292,51,0.7096
Pune,Kharadi,pict_campus,Monday,6.85,0,0,Cloudy,32.0,0.119,15.31,motorcycle,50.0,1.0,50.0,0,500,152,348,367,146,0.6927
Pune,Kharadi,pict_campus,Monday,11.82,0,0,Rainy,31.5,1.0,17.62,car,50.0,1.8,90.0,0,500,465,35,71,6,0.1024
Pune,Kharadi,kharadi_it_park,Monday,22.9,0,0,Rainy,29.8,0.342,14.05,car,50.0,1.2,60.0,0,400,146,254,272,84,0.7777
Pune,Magarpatta,seasons_mall,Saturday,14.68,1,0,Rainy,29.0,0.868,8.39,motorcycle,50.0,1.2,60.0,0,600,181,419,431,112,0.6365
Pune,Magarpatta,seasons_mall,Monday,9.75,0,0,Cloudy,15.1,0.696,24.91,motorcycle,50.0,1.2,60.0,0,600,458,142,175,57,0.2761
Pune,Hadapsar,amanora_mall,Tuesday,9.4,0,0,Clear,26.1,0.991,15.02,car,50.0,1.5,75.0,0,800,694,106,163,22,0.1663
Pune,Kharadi,pict_campus,Wednesday,6.85,0,0,Clear,21.2,0.1,17.66,scooter,50.0,0.8,40.0,0,500,132,368,384,106,0.6422
Pune,Kharadi,eon_it_park,Saturday,13.02,1,0,Clear,26.5,0.524,24.17,motorcycle,50.0,0.8,40.0,0,350,103,247,262,102,0.8089
Pune,Kharadi,kharadi_it_park,Tuesday,12.68,0,0,Clear,27.7,0.777,13.05,motorcycle,50.0,1.5,75.0,0,400,392,8,48,3,0.0328
Pune,Magarpatta,seasons_mall,Saturday,21.57,1,0,Cloudy,20.7,0.231,14.05,car,50.0,0.8,40.0,0,600,60,540,543,203,0.9357
Pune,Kharadi,kharadi_it_park,Friday,12.47,0,0,Rainy,27.7,0.886,15.68,motorcycle,50.0,1.8,90.0,0,400,392,8,45,2,0.0233
Pune,Magarpatta,seasons_mall,Thursday,9.4,0,0,Rainy,30.8,0.912,3.08,motorcycle,50.0,1.8,90.0,0,600,538,62,139,17,0.0226
Pune,Magarpatta,seasons_mall,Thursday,19.4,0,0,Cloudy,35.7,0.779,3.81,motorcycle,50.0,1.0,50.0,0,600,182,418,430,151,0.7437
Pune,Kharadi,kharadi_it_park,Saturday,6.72,1,0,Clear,20.2,0.334,24.01,motorcycle,50.0,0.8,40.0,0,400,32,368,370,134,0.8486
Pune,Magarpatta,seasons_mall,Saturday,14.52,1,0,Clear,35.2,0.723,19.47,motorcycle,50.0,0.8,40.0,0,600,121,479,492,97,0.9198
Pune,Magarpatta,seasons_mall,Monday,22.27,0,0,Cloudy,27.6,0.395,2.93,car,50.0,0.8,40.0,0,600,82,518,522,230,0.9272
Pune,Kharadi,eon_it_park,Monday,11.22,0,0,Clear,22.2,0.766,16.06,car,50.0,1.5,75.0,0,350,331,19,44,5,0.02
Pune,Kharadi,pict_campus,Thursday,18.87,0,0,Clear,23.0,0.607,16.17,scooter,50.0,1.2,60.0,0,500,307,193,232,55,0.4904
Pune,Kharadi,kharadi_it_park,Friday,15.72,0,0,Cloudy,39.4,0.553,1.41,car,50.0,1.95,97.5,1,400,392,8,55,1,0.02
Pune,Kharadi,kharadi_it_park,Monday,20.32,0,0,Cloudy,19.1,0.252,0.88,scooter,50.0,0.8,40.0,0,400,112,288,301,104,0.5955
Pune,Kharadi,eon_it_park,Friday,20.02,0,0,Clear,19.3,0.297,24.9,scooter,50.0,0.8,40.0,0,350,75,275,281,64,0.709
Pune,Hadapsar,amanora_mall,Tuesday,22.97,0,0,Cloudy,27.5,0.251,16.31,motorcycle,50.0,0.8,40.0,0,800,192,608,627,145,0.6895
Pune,Magarpatta,seasons_mall,Saturday,14.57,1,0,Cloudy,26.7,0.76,11.06,car,50.0,1.04,52.0,1,600,170,430,453,108,0.8275
Pune,Kharadi,pict_campus,Thursday,12.35,0,0,Cloudy,20.9,0.587,16.11,car,50.0,1.2,60.0,0,500,397,103,137,16,0.2917
Pune,Magarpatta,seasons_mall,Sunday,10.73,1,0,Cloudy,28.1,0.852,1.32,scooter,50.0,0.8,40.0,0,600,171,429,443,181,0.7643
Pune,Kharadi,eon_it_park,Monday,17.08,0,0,Cloudy,36.4,0.667,15.1,car,50.0,1.2,60.0,0,350,218,132,149,30,0.3467
Pune,Kharadi,kharadi_it_park,Saturday,22.95,1,0,Rainy,26.0,0.374,21.81,motorcycle,50.0,0.96,48.0,0,400,78,322,328,142,0.8021
Pune,Kharadi,kharadi_it_park,Friday,21.38,0,0,Clear,41.8,0.127,9.42,scooter,50.0,0.8,40.0,0,400,62,338,343,86,0.9727
Pune,Kharadi,eon_it_park,Sunday,16.9,1,0,Cloudy,28.4,0.7,13.95,scooter,50.0,1.0,50.0,0,350,131,219,230,86,0.4945
Pune,Kharadi,kharadi_it_park,Monday,20.65,0,0,Clear,29.8,0.31,14.0,car,50.0,0.8,40.0,0,400,105,295,302,46,0.8699
Pune,Kharadi,kharadi_it_park,Thursday,22.82,0,0,Rainy,26.0,0.624,7.75,scooter,50.0,1.2,60.0,0,400,125,275,288,117,0.5649
Pune,Hadapsar,amanora_mall,Monday,18.27,0,0,Cloudy,23.2,0.926,16.97,car,50.0,1.0,50.0,0,800,356,444,474,86,0.7367
Pune,Kharadi,pict_campus,Wednesday,9.95,0,0,Clear,32.4,0.916,3.93,car,50.0,1.5,75.0,0,500,490,10,80,1,0.02
Pune,Magarpatta,seasons_mall,Tuesday,15.43,0,0,Cloudy,27.2,0.755,15.12,scooter,50.0,1.95,97.5,1,600,525,75,137,32,0.1279
Pune,Kharadi,kharadi_it_park,Wednesday,16.58,0,0,Cloudy,22.9,0.413,7.97,motorcycle,50.0,1.5,75.0,0,400,376,24,79,5,0.02
Pune,Hadapsar,amanora_mall,Tuesday,17.83,0,0,Clear,41.6,0.856,17.88,motorcycle,50.0,1.0,50.0,0,800,342,458,507,167,0.6584
Pune,Magarpatta,seasons_mall,Monday,13.3,0,0,Cloudy,27.7,0.719,17.24,scooter,50.0,1.0,50.0,0,600,353,247,270,103,0.4602
Pune,Kharadi,eon_it_park,Sunday,8.37,1,0,Clear,21.8,0.88,7.92,car,50.0,1.0,50.0,0,350,145,205,226,70,0.568
Pune,Kharadi,eon_it_park,Friday,20.28,0,0,Cloudy,22.0,0.185,11.71,scooter,50.0,0.8,40.0,0,350,81,269,276,76,0.8394
Pune,Kharadi,eon_it_park,Saturday,15.13,1,0,Cloudy,29.4,0.545,12.09,scooter,50.0,1.0,50.0,0,350,140,210,226,59,0.5194
Pune,Kharadi,kharadi_it_park,Thursday,11.95,0,0,Cloudy,38.1,0.411,1.78,car,50.0,1.2,60.0,0,400,317,83,108,35,0.203
Pune,Kharadi,eon_it_park,Wednesday,11.82,0,0,Clear,21.2,0.721,15.67,bicycle,50.0,1.5,75.0,0,350,296,54,69,10,0.2235
Pune,Hadapsar,amanora_mall,Thursday,17.72,0,0,Cloudy,28.8,0.848,13.87,motorcycle,50.0,1.56,78.0,1,800,596,204,273,47,0.2731
Pune,Kharadi,kharadi_it_park,Thursday,21.92,0,0,Cloudy,26.9,0.1,16.51,motorcycle,50.0,0.8,40.0,0,400,99,301,309,46,0.87
Pune,Kharadi,pict_campus,Wednesday,6.15,0,0,Rainy,26.2,0.443,21.27,car,50.0,1.56,78.0,1,500,233,267,298,104,0.412
Pune,Kharadi,pict_campus,Thursday,14.27,0,0,Cloudy,25.0,0.495,13.61,car,50.0,1.5,75.0,0,500,454,46,69,18,0.02
Pune,Hadapsar,amanora_mall,Saturday,10.02,1,0,Clear,28.7,0.947,18.47,car,50.0,0.8,40.0,0,800,228,572,595,194,0.6516
Pune,Hadapsar,amanora_mall,Friday,12.62,0,0,Clear,19.4,0.651,5.35,scooter,50.0,1.2,60.0,0,800,500,300,339,89,0.4862
Pune,Kharadi,kharadi_it_park,Monday,7.7,0,1,Cloudy,20.9,0.169,22.81,car,50.0,0.8,40.0,0,400,20,380,382,163,0.8242
Pune,Kharadi,eon_it_park,Thursday,22.47,0,0,Cloudy,23.4,0.1,4.3,motorcycle,50.0,0.8,40.0,0,350,72,278,283,62,0.6783
Pune,Hadapsar,amanora_mall,Thursday,14.92,0,0,Cloudy,19.9,0.483,22.59,motorcycle,50.0,1.5,75.0,0,800,651,149,189,56,0.2485
Pune,Kharadi,kharadi_it_park,Friday,9.77,0,1,Rainy,28.5,1.0,5.8,car,50.0,1.2,60.0,0,400,145,255,274,93,0.6471
Pune,Hadapsar,amanora_mall,Friday,15.13,0,0,Cloudy,40.8,0.462,17.15,scooter,50.0,1.2,60.0,0,800,605,195,281,57,0.0972
Pune,Kharadi,pict_campus,Wednesday,21.72,0,0,Cloudy,21.1,0.183,22.26,motorcycle,50.0,1.0,50.0,0,500,153,347,359,120,0.7558
Pune,Kharadi,kharadi_it_park,Thursday,14.33,0,0,Clear,15.0,0.654,13.05,scooter,50.0,1.5,75.0,0,400,356,44,91,9,0.0966
Pune,Kharadi,eon_it_park,Tuesday,20.72,0,0,Clear,36.4,0.203,21.19,car,50.0,0.8,40.0,0,350,95,255,268,76,0.6151
Pune,Kharadi,kharadi_it_park,Monday,21.45,0,0,Rainy,24.1,0.535,2.9,car,50.0,1.2,60.0,0,400,137,263,279,85,0.7922
Pune,Kharadi,eon_it_park,Thursday,8.6,0,0,Rainy,26.3,1.0,4.35,car,50.0,1.8,90.0,0,350,343,7,35,1,0.0583
Pune,Magarpatta,seasons_mall,Sunday,19.47,1,0,Cloudy,26.1,0.797,19.65,car,50.0,0.8,40.0,0,600,126,474,491,185,0.951
Pune,Kharadi,pict_campus,Thursday,12.97,0,0,Rainy,25.1,0.978,17.28,scooter,50.0,1.8,90.0,0,500,490,10,37,2,0.1378
Pune,Magarpatta,seasons_mall,Tuesday,16.2,0,0,Cloudy,29.2,0.587,4.52,motorcycle,50.0,1.2,60.0,0,600,374,226,247,40,0.455
Pune,Kharadi,kharadi_it_park,Saturday,7.42,1,0,Rainy,26.2,0.598,12.57,scooter,50.0,0.96,48.0,0,400,20,380,381,75,0.8869
Pune,Kharadi,pict_campus,Wednesday,18.88,0,0,Clear,32.9,0.959,14.98,motorcycle,50.0,1.0,50.0,0,500,271,229,264,64,0.6648
Pune,Kharadi,eon_it_park,Tuesday,16.6,0,0,Cloudy,28.3,0.677,8.42,car,50.0,1.5,75.0,0,350,282,68,99,12,0.0911
Pune,Hadapsar,amanora_mall,Tuesday,12.82,0,0,Cloudy,16.1,0.715,24.81,motorcycle,50.0,1.2,60.0,0,800,554,246,293,96,0.266
Pune,Kharadi,kharadi_it_park,Saturday,12.75,1,0,Cloudy,32.0,0.58,23.12,motorcycle,50.0,1.0,50.0,0,400,184,216,239,70,0.4664
Pune,Kharadi,pict_campus,Saturday,9.67,1,0,Cloudy,27.2,0.937,17.41,car,50.0,1.0,50.0,0,500,212,288,309,56,0.4809
Pune,Hadapsar,amanora_mall,Monday,9.35,0,0,Cloudy,26.8,0.751,21.65,motorcycle,50.0,1.95,97.5,1,800,784,16,89,3,0.02
Pune,Kharadi,pict_campus,Friday,15.4,0,0,Clear,34.1,0.719,22.09,motorcycle,50.0,1.5,75.0,0,500,450,50,95,21,0.0451
Pune,Kharadi,pict_campus,Thursday,21.63,0,0,Rainy,30.2,0.567,10.99,motorcycle,50.0,1.56,78.0,1,500,210,290,300,108,0.6067
Pune,Kharadi,pict_campus,Friday,19.32,0,0,Cloudy,22.2,0.757,1.03,car,50.0,1.0,50.0,0,500,263,237,256,93,0.6681
Pune,Kharadi,eon_it_park,Wednesday,7.48,0,0,Clear,26.7,0.398,2.62,car,50.0,0.8,40.0,0,350,96,254,264,90,0.6799
Pune,Kharadi,pict_campus,Sunday,20.18,1,0,Cloudy,25.5,0.102,10.76,motorcycle,50.0,0.8,40.0,0,500,54,446,452,181,0.8992
Pune,Magarpatta,seasons_mall,Friday,18.23,0,0,Cloudy,20.4,0.69,22.67,bicycle,50.0,1.0,50.0,0,600,216,384,406,126,0.795
Pune,Kharadi,eon_it_park,Saturday,14.25,1,0,Rainy,27.6,0.817,4.66,motorcycle,50.0,1.2,60.0,0,350,134,216,224,59,0.6221
Pune,Kharadi,eon_it_park,Thursday,18.0,0,0,Rainy,30.6,1.0,3.18,bicycle,50.0,1.44,72.0,0,350,251,99,128,41,0.3324
Pune,Magarpatta,seasons_mall,Sunday,17.78,1,0,Clear,20.9,0.654,17.47,motorcycle,50.0,0.8,40.0,0,600,75,525,535,225,0.8438
Pune,Magarpatta,seasons_mall,Tuesday,9.68,0,0,Clear,24.0,0.994,4.84,scooter,50.0,1.2,60.0,0,600,472,128,175,42,0.02
Pune,Magarpatta,seasons_mall,Sunday,14.87,1,0,Cloudy,28.3,0.461,9.05,scooter,50.0,0.8,40.0,0,600,164,436,459,165,0.828
Pune,Kharadi,pict_campus,Saturday,7.82,1,0,Clear,30.6,0.415,17.68,motorcycle,50.0,0.8,40.0,0,500,25,475,478,112,0.9298
Pune,Hadapsar,amanora_mall,Wednesday,7.48,0,0,Clear,23.8,0.419,16.23,car,50.0,0.8,40.0,0,800,111,689,700,252,0.7434
Pune,Magarpatta,seasons_mall,Friday,11.0,0,0,Clear,39.9,0.644,1.13,scooter,50.0,1.0,50.0,0,600,288,312,352,125,0.4147
Pune,Kharadi,eon_it_park,Friday,22.67,0,0,Rainy,28.7,0.61,1.35,car,50.0,0.96,48.0,0,350,81,269,278,53,0.909
Pune,Kharadi,pict_campus,Saturday,18.7,1,0,Clear,30.4,0.822,3.4,car,50.0,0.8,40.0,0,500,102,398,408,76,0.978
Pune,Kharadi,kharadi_it_park,Wednesday,19.18,0,0,Rainy,26.0,1.0,8.87,motorcycle,50.0,1.44,72.0,0,400,313,87,111,13,0.3672
Pune,Kharadi,kharadi_it_park,Sunday,21.05,1,0,Cloudy,25.0,0.335,11.51,car,50.0,0.8,40.0,0,400,20,380,381,148,0.8169
Pune,Kharadi,pict_campus,Wednesday,11.78,0,0,Cloudy,36.9,0.725,24.61,car,50.0,1.2,60.0,0,500,391,109,136,38,0.297
Pune,Hadapsar,amanora_mall,Friday,14.07,0,0,Clear,16.8,0.698,0.9,car,50.0,1.2,60.0,0,800,506,294,363,59,0.4852
Pune,Kharadi,kharadi_it_park,Monday,12.42,0,0,Clear,38.5,0.721,5.22,scooter,50.0,1.5,75.0,0,400,356,44,87,17,0.0369
Pune,Kharadi,kharadi_it_park,Sunday,9.43,1,0,Cloudy,21.3,0.996,20.18,scooter,50.0,1.0,50.0,0,400,178,222,239,93,0.3323
Pune,Kharadi,kharadi_it_park,Monday,13.73,0,0,Rainy,24.1,1.0,5.82,car,50.0,1.8,90.0,0,400,392,8,40,3,0.06
Pune,Magarpatta,seasons_mall,Friday,18.5,0,0,Cloudy,39.6,0.911,12.88,scooter,50.0,1.0,50.0,0,600,219,381,399,78,0.7494
Pune,Kharadi,kharadi_it_park,Thursday,21.48,0,0,Cloudy,24.2,0.1,23.77,motorcycle,50.0,0.8,40.0,0,400,76,324,334,119,0.9543
Pune,Magarpatta,seasons_mall,Wednesday,16.05,0,0,Rainy,27.2,0.865,2.38,motorcycle,50.0,2.34,117.0,1,600,588,12,52,4,0.02
Pune,Kharadi,kharadi_it_park,Thursday,12.95,0,0,Rainy,31.7,1.0,16.96,bicycle,50.0,1.8,90.0,0,400,392,8,44,1,0.02
Pune,Magarpatta,seasons_mall,Friday,20.97,0,0,Cloudy,36.4,0.378,5.1,car,50.0,0.8,40.0,0,600,121,479,486,162,0.9349
Pune,Kharadi,eon_it_park,Friday,9.82,0,0,Cloudy,25.3,0.743,8.26,motorcycle,50.0,1.5,75.0,0,350,343,7,27,1,0.02
Pune,Kharadi,eon_it_park,Sunday,19.82,1,0,Clear,31.9,0.952,20.62,car,50.0,0.8,40.0,0,350,100,250,256,62,0.8497
Pune,Kharadi,kharadi_it_park,Friday,7.58,0,0,Cloudy,27.7,0.257,15.65,car,50.0,1.0,50.0,0,400,129,271,277,119,0.5727
Pune,Kharadi,eon_it_park,Sunday,15.37,1,0,Clear,28.7,0.553,24.77,car,50.0,1.0,50.0,0,350,118,232,244,57,0.6067
Pune,Magarpatta,seasons_mall,Wednesday,22.93,0,0,Clear,25.2,0.1,2.06,motorcycle,50.0,0.8,40.0,0,600,39,561,564,245,0.7948
Pune,Hadapsar,amanora_mall,Friday,14.87,0,0,Cloudy,28.9,0.546,13.75,motorcycle,50.0,1.5,75.0,0,800,647,153,203,61,0.1243
Pune,Kharadi,eon_it_park,Thursday,12.15,0,0,Clear,36.9,0.613,14.96,motorcycle,50.0,1.5,75.0,0,350,288,62,92,16,0.2344
Pune,Magarpatta,seasons_mall,Saturday,22.48,1,0,Cloudy,28.2,0.122,3.71,car,50.0,0.8,40.0,0,600,74,526,533,115,0.7571
Pune,Kharadi,pict_campus,Tuesday,21.92,0,0,Cloudy,20.4,0.235,1.71,scooter,50.0,0.8,40.0,0,500,52,448,453,159,0.836
Pune,Kharadi,eon_it_park,Tuesday,6.28,0,0,Rainy,27.0,0.6,24.29,car,50.0,0.96,48.0,0,350,96,254,262,64,0.8537
Pune,Kharadi,eon_it_park,Wednesday,6.78,0,0,Clear,25.9,0.115,5.41,scooter,50.0,0.8,40.0,0,350,66,284,289,53,0.7227
Pune,Kharadi,eon_it_park,Monday,12.68,0,0,Clear,41.8,0.636,23.37,scooter,50.0,1.5,75.0,0,350,283,67,86,18,0.1886
Pune,Kharadi,eon_it_park,Saturday,10.85,1,0,Cloudy,27.4,0.983,24.34,car,50.0,1.0,50.0,0,350,164,186,208,49,0.5393
Pune,Kharadi,pict_campus,Sunday,10.15,1,0,Clear,27.2,0.999,4.11,scooter,50.0,1.0,50.0,0,500,206,294,319,87,0.4159
Pune,Kharadi,pict_campus,Sunday,10.95,1,1,Clear,21.8,0.622,17.89,bicycle,50.0,0.8,40.0,0,500,25,475,477,119,0.9514
Pune,Magarpatta,seasons_mall,Thursday,17.7,0,0,Rainy,30.3,1.0,10.61,car,50.0,1.2,60.0,0,600,230,370,395,99,0.7175
Pune,Kharadi,eon_it_park,Tuesday,16.7,0,0,Cloudy,25.0,0.456,4.82,motorcycle,50.0,1.5,75.0,0,350,324,26,60,5,0.2124
Pune,Magarpatta,seasons_mall,Friday,9.85,0,0,Clear,19.5,0.624,8.28,car,50.0,1.2,60.0,0,600,376,224,263,66,0.2352
Pune,Hadapsar,amanora_mall,Thursday,12.45,0,0,Clear,37.7,0.646,7.04,car,50.0,1.2,60.0,0,800,524,276,313,111,0.3463
Pune,Kharadi,kharadi_it_park,Sunday,14.7,1,0,Cloudy,24.4,0.622,21.66,scooter,50.0,1.0,50.0,0,400,141,259,272,51,0.5308
Pune,Magarpatta,seasons_mall,Monday,9.92,0,0,Cloudy,24.8,0.955,16.19,scooter,50.0,1.2,60.0,0,600,461,139,201,40,0.02
Pune,Hadapsar,amanora_mall,Thursday,21.67,0,0,Cloudy,18.7,0.1,12.75,car,50.0,0.8,40.0,0,800,116,684,697,291,0.81
Pune,Hadapsar,amanora_mall,Sunday,18.3,1,0,Clear,31.7,0.782,2.23,car,50.0,0.8,40.0,0,800,137,663,671,236,0.98
Pune,Kharadi,eon_it_park,Wednesday,13.47,0,0,Cloudy,20.6,0.646,12.79,scooter,50.0,1.5,75.0,0,350,327,23,63,9,0.02
Pune,Kharadi,kharadi_it_park,Monday,7.22,0,0,Cloudy,28.9,0.404,13.1,motorcycle,50.0,0.8,40.0,0,400,59,341,348,136,0.8834
Pune,Kharadi,kharadi_it_park,Wednesday,13.27,0,0,Clear,35.1,0.52,21.17,scooter,50.0,1.5,75.0,0,400,387,13,65,2,0.02
Pune,Kharadi,pict_campus,Wednesday,11.9,0,0,Cloudy,29.7,0.618,3.56,car,50.0,1.95,97.5,1,500,490,10,61,2,0.0518
Pune,Kharadi,kharadi_it_park,Sunday,10.8,1,0,Rainy,26.0,1.0,13.8,car,50.0,1.2,60.0,0,400,221,179,201,68,0.2007
Pune,Kharadi,eon_it_park,Monday,10.78,0,0,Rainy,29.1,0.988,24.66,car,50.0,1.8,90.0,0,350,343,7,31,2,0.02
Pune,Magarpatta,seasons_mall,Thursday,21.13,0,0,Cloudy,25.6,0.192,23.66,car,50.0,1.04,52.0,1,600,145,455,462,115,0.7698
Pune,Kharadi,pict_campus,Wednesday,10.18,0,0,Clear,29.2,0.891,1.36,car,50.0,1.5,75.0,0,500,443,57,104,18,0.046
Pune,Kharadi,pict_campus,Wednesday,22.45,0,0,Cloudy,26.5,0.304,17.08,car,50.0,0.8,40.0,0,500,59,441,445,123,0.98
Pune,Hadapsar,amanora_mall,Wednesday,20.42,0,0,Cloudy,24.8,0.415,19.72,car,50.0,0.8,40.0,0,800,106,694,704,237,0.8623
Pune,Kharadi,kharadi_it_park,Saturday,14.32,1,0,Cloudy,20.5,0.603,21.47,car,50.0,1.0,50.0,0,400,135,265,279,89,0.7591
Pune,Kharadi,eon_it_park,Tuesday,10.63,0,0,Cloudy,23.4,0.715,9.02,scooter,50.0,1.95,97.5,1,350,343,7,53,1,0.02
